id,order_date,company_id,customer_id,product_id,units
5269,2024-04-02,32,143,616,29
5270,2024-01-30,10,16,309,21
5271,2024-01-24,23,148,283,49
5272,2024-02-02,16,154,445,5
5273,2024-03-14,17,66,960,15
5274,2024-01-29,28,9,362,34
5275,2024-03-04,24,127,822,2
5276,2024-03-30,47,66,959,42
5277,2024-01-29,25,21,276,42
5278,2024-04-26,18,196,332,49
5279,2024-02-02,37,131,424,15
5280,2024-05-02,3,76,217,3
5281,2024-03-21,40,199,203,3
5282,2024-03-01,26,81,658,19
5283,2024-04-24,41,20,102,31
5284,2024-03-15,10,42,258,27
5285,2024-02-24,30,134,740,48
5286,2024-03-31,23,44,927,45
5287,2024-05-16,5,114,265,46
5288,2024-02-16,30,122,83,32
5289,2024-01-12,17,141,434,26
5290,2024-04-10,34,29,663,21
5291,2024-03-02,23,137,306,7
5292,2024-03-04,24,4,56,50
5293,2024-02-25,12,118,8,9
5294,2024-03-21,9,193,423,21
5295,2024-02-26,45,27,16,11
5296,2024-03-03,47,35,955,13
5297,2024-02-25,43,87,89,32
5298,2024-01-15,29,193,608,11
5299,2024-01-22,19,143,349,34
5300,2024-03-10,34,48,738,31
5301,2024-03-12,19,84,658,13
5302,2024-02-09,27,39,688,33
5303,2024-01-23,48,102,967,19
5304,2024-03-27,41,185,523,21
5305,2024-05-16,14,52,533,28
5306,2024-02-24,36,32,461,50
5307,2024-04-16,40,59,108,42
5308,2024-01-27,48,43,969,25
5309,2024-02-11,30,142,601,48
5310,2024-04-08,34,105,385,50
5311,2024-02-20,18,194,580,14
5312,2024-03-25,46,99,229,7
5313,2024-02-11,16,162,606,17
5314,2024-03-18,46,94,410,30
5315,2024-02-01,43,131,396,31
5316,2024-02-01,48,110,742,43
5317,2024-02-04,39,181,840,12
5318,2024-03-21,32,22,28,32
5319,2024-05-12,32,180,314,38
5320,2024-05-12,0,13,133,45
5321,2024-03-14,49,69,503,28
5322,2024-03-06,0,94,199,10
5323,2024-04-21,5,179,82,13
5324,2024-03-10,8,147,352,41
5325,2024-02-06,29,3,117,6
5326,2024-02-18,36,149,946,39
5327,2024-03-17,31,18,756,5
5328,2024-04-19,49,29,64,19
5329,2024-01-02,39,187,958,36
5330,2024-04-25,26,4,156,50
5331,2024-04-23,21,160,236,40
5332,2024-05-01,23,105,621,31
5333,2024-04-23,38,145,853,16
5334,2024-05-18,20,137,610,44
5335,2024-04-12,30,1,294,36
5336,2024-05-15,25,137,6,5
5337,2024-05-12,23,114,80,32
5338,2024-05-18,8,90,29,17
5339,2024-05-05,29,169,422,9
5340,2024-05-01,29,112,579,11
5341,2024-05-18,41,95,957,38
5342,2024-03-30,33,23,40,20
5343,2024-03-14,4,9,148,44
5344,2024-04-07,37,33,349,50
5345,2024-04-10,33,168,552,18
5346,2024-01-06,7,115,819,1
5347,2024-03-16,26,92,240,42
5348,2024-04-19,44,123,428,28
5349,2024-01-29,32,50,669,34
5350,2024-03-25,38,26,441,16
5351,2024-03-31,4,64,287,4
5352,2024-02-20,13,139,388,5
5353,2024-02-27,45,158,337,20
5354,2024-03-08,24,30,742,6
5355,2024-04-21,47,73,988,21
5356,2024-03-12,45,111,496,40
5357,2024-03-26,41,108,247,45
5358,2024-03-30,40,170,762,26
5359,2024-02-25,5,31,804,26
5360,2024-05-01,8,172,445,5
5361,2024-03-02,23,58,452,36
5362,2024-03-11,30,58,693,16
5363,2024-02-24,39,70,135,8
5364,2024-01-26,32,172,77,8
5365,2024-03-10,48,48,91,11
5366,2024-04-26,18,92,819,41
5367,2024-05-07,14,137,430,25
5368,2024-04-30,18,166,189,31
5369,2024-03-04,4,146,77,1
5370,2024-04-18,7,26,982,23
5371,2024-02-20,33,69,189,17
5372,2024-01-26,1,111,886,20
5373,2024-04-30,28,86,900,26
5374,2024-02-09,26,93,945,7
5375,2024-03-30,9,130,680,10
5376,2024-02-17,43,194,542,18
5377,2024-03-29,16,137,190,35
5378,2024-03-03,33,80,967,26
5379,2024-02-13,41,146,894,33
5380,2024-01-23,34,164,835,50
5381,2024-05-17,48,10,254,34
5382,2024-02-10,13,59,275,2
5383,2024-03-05,4,3,492,23
5384,2024-04-14,41,11,449,4
5385,2024-04-30,19,190,264,16
5386,2024-02-29,36,102,572,11
5387,2024-01-10,32,113,688,9
5388,2024-02-26,18,168,809,9
5389,2024-03-26,25,193,907,6
5390,2024-03-30,20,75,258,46
5391,2024-01-03,17,87,31,50
5392,2024-01-25,48,125,507,43
5393,2024-04-16,45,92,400,26
5394,2024-01-22,34,185,77,15
5395,2024-01-27,26,71,589,25
5396,2024-04-25,1,162,648,10
5397,2024-02-24,10,102,413,7
5398,2024-04-29,7,25,469,2
5399,2024-01-10,16,2,717,7
5400,2024-01-17,19,105,860,34
5401,2024-03-20,35,48,715,22
5402,2024-03-27,28,58,601,29
5403,2024-02-13,25,7,135,19
5404,2024-02-03,45,108,44,32
5405,2024-04-09,49,115,87,17
5406,2024-04-07,23,120,641,1
5407,2024-03-01,3,130,906,50
5408,2024-04-01,20,67,540,14
5409,2024-05-02,14,135,662,30
5410,2024-03-28,19,187,657,39
5411,2024-02-04,15,121,680,33
5412,2024-02-13,26,107,943,31
5413,2024-01-09,20,122,935,10
5414,2024-01-23,17,108,116,23
5415,2024-01-31,47,29,872,4
5416,2024-03-15,29,22,739,10
5417,2024-05-13,23,95,668,31
5418,2024-02-29,11,50,901,5
5419,2024-02-04,37,152,700,9
5420,2024-02-08,18,138,661,23
5421,2024-02-27,14,149,861,7
5422,2024-01-29,39,178,664,37
5423,2024-01-16,10,152,839,2
5424,2024-05-15,11,32,31,2
5425,2024-05-11,16,153,326,31
5426,2024-04-30,33,119,666,13
5427,2024-05-10,13,59,33,26
5428,2024-03-12,4,129,558,13
5429,2024-05-08,42,151,988,1
5430,2024-02-09,47,97,427,42
5431,2024-02-01,42,144,748,7
5432,2024-01-02,20,169,126,15
5433,2024-03-29,45,29,634,21
5434,2024-02-17,17,66,178,29
5435,2024-04-07,30,143,777,29
5436,2024-01-14,20,191,762,29
5437,2024-03-18,43,45,733,12
5438,2024-03-06,16,168,894,32
5439,2024-04-06,35,38,21,38
5440,2024-05-05,27,193,90,49
5441,2024-01-12,49,27,792,34
5442,2024-01-28,30,16,43,17
5443,2024-03-20,25,60,5,29
5444,2024-03-20,42,60,629,42
5445,2024-03-11,28,71,687,47
5446,2024-01-18,48,114,725,33
5447,2024-04-09,46,81,685,35
5448,2024-04-24,7,134,765,50
5449,2024-04-07,29,10,82,35
5450,2024-03-07,44,39,767,29
5451,2024-04-03,2,193,536,47
5452,2024-03-31,41,3,605,44
5453,2024-02-24,24,69,40,33
5454,2024-02-03,24,87,997,10
5455,2024-03-18,32,181,539,45
5456,2024-03-30,0,199,392,29
5457,2024-03-15,22,182,335,31
5458,2024-02-21,39,115,496,21
5459,2024-05-12,10,196,627,10
5460,2024-02-24,29,38,443,31
5461,2024-02-10,43,108,788,26
5462,2024-03-23,35,75,941,35
5463,2024-03-23,40,68,54,21
5464,2024-04-03,41,137,913,43
5465,2024-03-08,25,64,714,37
5466,2024-04-08,36,115,423,16
5467,2024-01-18,19,134,734,38
5468,2024-02-21,41,176,794,50
5469,2024-04-01,32,172,930,8
5470,2024-05-02,21,33,362,49
5471,2024-03-14,1,36,27,24
5472,2024-04-19,24,120,192,45
5473,2024-01-23,40,129,367,23
5474,2024-03-19,11,100,865,4
5475,2024-02-09,47,17,196,6
5476,2024-03-26,22,176,200,18
5477,2024-02-10,26,126,588,20
5478,2024-03-21,11,177,432,38
5479,2024-01-31,33,21,560,30
5480,2024-04-08,8,29,436,2
5481,2024-03-01,17,137,522,31
5482,2024-04-06,37,18,112,22
5483,2024-03-02,22,135,983,19
5484,2024-03-17,5,196,130,41
5485,2024-05-04,45,75,968,25
5486,2024-05-19,22,186,895,48
5487,2024-03-08,21,90,112,41
5488,2024-04-01,32,61,988,15
5489,2024-02-10,45,92,993,36
5490,2024-04-07,12,149,913,40
5491,2024-01-13,39,17,996,21
5492,2024-03-09,6,192,878,35
5493,2024-03-08,23,82,639,44
5494,2024-05-04,43,28,391,19
5495,2024-02-07,30,140,383,47
5496,2024-01-14,26,171,863,16
5497,2024-01-25,33,165,594,17
5498,2024-04-21,29,63,891,21
5499,2024-01-20,17,3,717,18
5500,2024-02-02,36,46,550,46
5501,2024-01-23,20,160,757,16
5502,2024-04-22,12,59,177,13
5503,2024-04-26,5,146,915,28
5504,2024-04-16,42,15,46,18
5505,2024-01-29,22,9,15,49
5506,2024-02-18,42,197,883,27
5507,2024-02-20,24,160,200,49
5508,2024-01-03,22,194,66,44
5509,2024-05-04,35,0,876,7
5510,2024-01-07,38,155,541,43
5511,2024-03-19,28,90,194,28
5512,2024-02-21,31,177,101,3
5513,2024-05-02,0,61,838,11
5514,2024-03-08,2,26,957,29
5515,2024-02-13,42,62,812,20
5516,2024-04-17,44,88,36,5
5517,2024-01-23,49,6,738,33
5518,2024-01-18,30,48,91,12
5519,2024-02-20,46,55,171,36
5520,2024-01-06,4,119,344,2
5521,2024-01-30,49,72,734,19
5522,2024-03-09,11,128,649,3
5523,2024-01-26,19,138,244,14
5524,2024-05-12,5,79,816,47
5525,2024-05-01,20,94,143,50
5526,2024-01-25,6,15,154,8
5527,2024-02-27,1,97,794,39
5528,2024-01-12,5,1,874,41
5529,2024-04-14,8,42,568,18
5530,2024-01-01,23,35,47,47
5531,2024-03-30,38,117,873,34
5532,2024-02-17,38,73,810,1
5533,2024-03-23,48,5,266,16
5534,2024-01-15,47,56,853,15
5535,2024-05-10,23,33,944,28
5536,2024-04-30,15,166,895,8
5537,2024-04-30,0,57,758,17
5538,2024-03-10,13,32,206,35
5539,2024-01-05,49,111,831,14
5540,2024-05-16,47,46,586,35
5541,2024-01-24,46,153,60,29
5542,2024-04-17,42,192,495,8
5543,2024-02-18,8,156,870,24
5544,2024-05-04,47,6,61,10
5545,2024-03-09,8,46,893,33
5546,2024-03-11,34,199,855,42
5547,2024-02-29,40,9,35,50
5548,2024-03-10,39,8,20,14
5549,2024-02-28,1,151,889,42
5550,2024-04-07,0,64,687,33
5551,2024-04-28,15,16,679,8
5552,2024-01-23,6,114,886,20
5553,2024-02-15,21,168,783,49
5554,2024-03-05,30,75,340,49
5555,2024-04-20,42,159,682,26
5556,2024-01-26,38,70,142,5
5557,2024-02-27,48,38,161,37
5558,2024-04-20,25,14,453,25
5559,2024-04-06,11,123,734,35
5560,2024-05-07,15,24,102,42
5561,2024-01-07,16,125,128,8
5562,2024-01-13,34,52,798,6
5563,2024-03-17,26,69,466,31
5564,2024-03-25,40,40,471,40
5565,2024-01-26,30,44,834,24
5566,2024-02-16,7,166,142,16
5567,2024-02-22,7,33,469,17
5568,2024-02-25,2,136,927,3
5569,2024-02-04,2,20,76,7
5570,2024-02-04,47,138,757,29
5571,2024-03-01,4,79,595,14
5572,2024-03-10,46,117,315,11
5573,2024-01-25,46,156,418,1
5574,2024-02-27,12,197,727,26
5575,2024-04-21,13,92,972,29
5576,2024-04-27,22,173,90,22
5577,2024-05-10,14,96,689,7
5578,2024-03-26,15,26,120,43
5579,2024-03-31,6,21,417,15
5580,2024-03-26,47,149,391,13
5581,2024-01-07,38,5,850,32
5582,2024-01-18,46,67,478,6
5583,2024-01-12,24,112,329,11
5584,2024-03-05,37,38,822,18
5585,2024-02-19,42,9,360,8
5586,2024-03-06,2,60,670,3
5587,2024-04-19,18,68,361,8
5588,2024-01-09,24,57,46,31
5589,2024-01-10,35,181,605,33
5590,2024-04-10,15,124,580,10
5591,2024-03-29,17,154,531,38
5592,2024-01-13,46,67,188,42
5593,2024-04-30,42,21,873,26
5594,2024-01-23,9,95,764,34
5595,2024-02-03,14,31,123,47
5596,2024-02-07,22,108,867,21
5597,2024-04-06,45,144,831,9
5598,2024-05-15,34,27,473,18
5599,2024-05-15,17,61,381,38
5600,2024-03-10,47,137,495,34
5601,2024-04-24,22,167,925,7
5602,2024-02-18,1,74,663,14
5603,2024-01-08,9,3,730,12
5604,2024-04-18,41,197,303,13
5605,2024-04-04,21,70,152,36
5606,2024-02-16,39,19,7,7
5607,2024-03-24,7,98,397,46
5608,2024-05-03,10,57,245,32
5609,2024-05-19,43,53,379,19
5610,2024-01-04,6,27,94,31
5611,2024-03-06,26,52,277,42
5612,2024-04-25,9,197,764,30
5613,2024-01-20,33,20,444,11
5614,2024-05-16,16,9,783,44
5615,2024-04-01,18,28,225,31
5616,2024-03-22,48,85,96,14
5617,2024-01-05,10,81,544,50
5618,2024-05-10,0,36,918,10
5619,2024-03-11,30,33,575,50
5620,2024-04-27,33,148,195,2
5621,2024-02-17,30,142,589,9
5622,2024-01-19,20,197,498,32
5623,2024-05-04,43,93,237,31
5624,2024-03-04,28,185,39,49
5625,2024-02-11,26,166,242,20
5626,2024-03-10,19,56,243,43
5627,2024-01-28,19,140,850,15
5628,2024-02-18,7,69,156,14
5629,2024-01-12,45,69,949,28
5630,2024-01-07,11,101,29,35
5631,2024-04-22,39,175,588,16
5632,2024-01-22,35,113,633,2
5633,2024-03-08,17,64,358,24
5634,2024-04-23,11,155,929,24
5635,2024-04-23,44,111,950,37
5636,2024-04-07,17,52,236,44
5637,2024-05-10,10,48,512,41
5638,2024-04-05,48,97,434,39
5639,2024-03-27,18,171,2,26
5640,2024-02-09,36,16,121,19
5641,2024-02-08,18,182,878,45
5642,2024-01-30,31,68,953,49
5643,2024-04-26,29,37,829,16
5644,2024-03-12,21,96,858,9
5645,2024-01-07,46,56,240,44
5646,2024-03-04,15,98,587,37
5647,2024-03-18,17,154,247,27
5648,2024-03-11,9,50,196,19
5649,2024-02-18,40,59,601,4
5650,2024-04-26,47,105,687,27
5651,2024-05-03,8,45,564,8
5652,2024-01-30,5,81,130,34
5653,2024-03-05,38,16,558,2
5654,2024-02-03,36,146,957,23
5655,2024-05-10,12,79,566,31
5656,2024-04-29,47,164,997,49
5657,2024-01-12,18,20,569,24
5658,2024-01-18,37,70,456,12
5659,2024-03-29,23,145,95,26
5660,2024-04-06,36,96,304,12
5661,2024-02-24,41,197,284,26
5662,2024-04-02,11,58,584,43
5663,2024-01-16,2,106,201,13
5664,2024-05-12,14,159,855,28
5665,2024-03-09,47,44,186,31
5666,2024-05-04,23,59,876,22
5667,2024-03-01,5,59,317,37
5668,2024-02-07,13,55,790,39
5669,2024-04-16,26,154,542,47
5670,2024-02-15,20,34,688,21
5671,2024-04-08,47,15,710,18
5672,2024-04-11,37,166,754,45
5673,2024-03-09,46,63,625,32
5674,2024-03-22,24,11,418,47
5675,2024-03-12,22,166,942,32
5676,2024-04-12,18,180,222,40
5677,2024-04-29,25,64,358,13
5678,2024-04-24,11,40,41,17
5679,2024-03-06,13,108,940,33
5680,2024-03-27,16,132,986,1
5681,2024-03-09,35,126,211,48
5682,2024-01-03,36,193,17,5
5683,2024-03-08,7,143,285,16
5684,2024-01-05,41,186,192,46
5685,2024-04-11,3,194,280,2
5686,2024-02-27,28,194,8,1
5687,2024-01-22,3,162,591,5
5688,2024-05-11,30,180,828,12
5689,2024-01-06,11,19,890,49
5690,2024-05-12,23,144,164,27
5691,2024-03-10,9,33,959,45
5692,2024-03-11,2,174,728,33
5693,2024-01-29,41,2,927,43
5694,2024-05-07,2,185,939,36
5695,2024-01-24,16,82,124,40
5696,2024-01-30,13,116,543,20
5697,2024-03-16,20,189,648,16
5698,2024-04-03,31,19,915,6
5699,2024-02-06,24,11,824,44
5700,2024-01-14,15,95,410,17
5701,2024-02-08,18,38,682,1
5702,2024-02-17,21,159,781,18
5703,2024-02-26,23,189,246,45
5704,2024-02-04,32,152,869,28
5705,2024-05-18,35,30,478,24
5706,2024-03-27,9,107,956,14
5707,2024-02-13,33,40,661,35
5708,2024-02-17,49,79,129,13
5709,2024-05-14,13,55,224,37
5710,2024-01-28,38,80,627,4
5711,2024-04-13,37,157,535,35
5712,2024-03-21,29,85,747,48
5713,2024-04-29,44,119,277,30
5714,2024-03-02,39,116,179,27
5715,2024-01-26,32,35,424,25
5716,2024-01-01,20,53,411,1
5717,2024-04-29,38,136,252,10
5718,2024-04-25,4,131,599,27
5719,2024-03-18,31,2,9,19
5720,2024-01-18,31,159,380,42
5721,2024-02-06,11,35,499,43
5722,2024-04-22,13,33,125,49
5723,2024-01-11,40,44,996,45
5724,2024-05-12,34,194,675,19
5725,2024-02-10,36,172,85,1
5726,2024-03-31,0,75,115,27
5727,2024-05-12,21,114,259,9
5728,2024-02-19,32,107,751,2
5729,2024-02-25,14,87,394,30
5730,2024-03-27,12,81,230,43
5731,2024-04-10,24,81,854,14
5732,2024-02-01,21,143,648,48
5733,2024-01-15,9,2,139,30
5734,2024-04-28,41,104,50,33
5735,2024-02-27,8,197,470,49
5736,2024-04-24,10,44,342,1
5737,2024-05-09,21,33,60,7
5738,2024-02-15,4,41,783,17
5739,2024-03-16,43,82,20,4
5740,2024-04-28,10,173,901,8
5741,2024-03-17,25,69,385,22
5742,2024-01-29,33,41,183,46
5743,2024-02-17,23,26,942,21
5744,2024-03-18,35,176,878,16
5745,2024-03-13,19,63,822,33
5746,2024-03-02,39,37,606,14
5747,2024-03-08,14,54,312,31
5748,2024-04-25,37,151,238,23
5749,2024-01-13,48,132,569,5
5750,2024-01-28,37,72,534,39
5751,2024-04-13,8,175,311,17
5752,2024-03-20,36,12,823,18
5753,2024-05-17,33,151,548,10
5754,2024-03-30,37,86,871,33
5755,2024-01-29,25,64,596,14
5756,2024-05-11,33,134,909,1
5757,2024-01-27,27,49,532,49
5758,2024-04-05,2,102,799,22
5759,2024-04-10,41,143,8,11
5760,2024-05-11,13,35,498,5
5761,2024-01-09,6,62,517,22
5762,2024-05-06,0,169,358,25
5763,2024-04-06,31,7,138,38
5764,2024-04-19,20,153,677,50
5765,2024-02-01,38,161,406,42
5766,2024-05-12,6,31,623,36
5767,2024-01-18,44,70,835,11
5768,2024-03-10,23,20,846,28
5769,2024-02-23,46,162,414,21
5770,2024-02-10,1,105,21,2
5771,2024-04-01,31,148,980,17
5772,2024-05-09,21,118,210,15
5773,2024-01-17,47,180,863,6
5774,2024-04-29,6,185,97,38
5775,2024-05-02,26,93,92,11
5776,2024-02-09,44,122,838,32
5777,2024-01-16,49,113,518,4
5778,2024-05-05,16,43,752,37
5779,2024-01-10,9,33,444,47
5780,2024-02-04,39,8,659,8
5781,2024-01-12,13,49,650,45
5782,2024-03-28,18,198,935,10
5783,2024-05-16,43,158,860,14
5784,2024-05-03,19,70,853,30
5785,2024-03-13,29,90,256,42
5786,2024-01-13,25,96,116,18
5787,2024-01-28,3,142,3,47
5788,2024-03-27,40,190,831,47
5789,2024-04-10,31,21,880,16
5790,2024-02-26,42,72,127,18
5791,2024-02-17,43,195,70,26
5792,2024-04-24,28,34,757,46
5793,2024-01-25,45,121,652,16
5794,2024-03-02,30,172,273,30
5795,2024-03-02,13,15,16,44
5796,2024-01-11,30,143,7,12
5797,2024-01-19,27,93,914,18
5798,2024-05-10,32,165,302,48
5799,2024-03-01,17,93,566,38
5800,2024-03-14,48,159,295,38
5801,2024-03-12,33,186,895,4
5802,2024-03-17,22,55,243,47
5803,2024-03-09,9,74,83,16
5804,2024-05-01,48,61,833,5
5805,2024-03-20,22,49,241,4
5806,2024-02-07,38,142,410,33
5807,2024-01-07,13,140,898,37
5808,2024-03-30,43,117,715,12
5809,2024-02-06,10,135,900,5
5810,2024-04-03,35,18,841,6
5811,2024-04-26,22,52,930,35
5812,2024-04-23,12,178,735,1
5813,2024-01-17,1,183,790,23
5814,2024-04-22,16,60,568,31
5815,2024-05-03,5,136,245,21
5816,2024-02-18,21,122,198,3
5817,2024-01-09,17,99,659,35
5818,2024-03-06,45,95,516,46
5819,2024-03-12,39,46,911,31
5820,2024-03-23,17,184,490,29
5821,2024-02-11,15,52,67,46
5822,2024-04-10,19,13,382,33
5823,2024-01-21,37,104,542,14
5824,2024-01-07,23,189,55,48
5825,2024-01-12,8,95,938,50
5826,2024-04-26,4,11,600,45
5827,2024-03-05,6,127,783,40
5828,2024-04-06,30,193,714,18
5829,2024-03-20,38,67,578,15
5830,2024-02-11,0,64,184,7
5831,2024-01-07,25,6,36,29
5832,2024-01-17,4,105,669,21
5833,2024-03-25,25,133,747,30
5834,2024-02-27,24,38,609,15
5835,2024-05-13,10,45,854,11
5836,2024-02-11,26,146,925,12
5837,2024-01-20,44,5,144,35
5838,2024-03-16,7,159,650,32
5839,2024-01-13,35,124,819,10
5840,2024-05-12,29,195,921,35
5841,2024-05-06,45,0,58,12
5842,2024-02-02,44,31,429,41
5843,2024-05-05,45,113,727,49
5844,2024-01-25,16,41,691,32
5845,2024-03-04,24,53,11,27
5846,2024-03-29,10,105,676,12
5847,2024-03-18,14,167,605,32
5848,2024-04-30,11,102,602,18
5849,2024-03-23,21,110,300,25
5850,2024-04-12,41,146,766,42
5851,2024-01-03,37,163,151,38
5852,2024-01-07,49,147,500,18
5853,2024-05-17,10,137,589,43
5854,2024-03-13,13,154,766,32
5855,2024-02-07,27,99,794,32
5856,2024-04-17,18,180,1,1
5857,2024-05-04,37,18,130,34
5858,2024-05-03,28,195,588,46
5859,2024-02-25,3,67,574,43
5860,2024-02-18,44,165,890,34
5861,2024-01-04,22,99,514,13
5862,2024-03-13,22,118,697,32
5863,2024-01-12,46,21,939,4
5864,2024-01-15,35,86,449,1
5865,2024-04-22,46,15,820,12
5866,2024-04-25,29,113,449,16
5867,2024-04-05,28,185,496,50
5868,2024-04-29,35,89,840,23
5869,2024-01-25,46,23,246,18
5870,2024-05-08,33,32,967,36
5871,2024-03-02,40,194,918,35
5872,2024-01-01,32,73,443,31
5873,2024-01-22,28,72,321,42
5874,2024-04-26,2,177,226,3
5875,2024-05-14,1,180,101,31
5876,2024-04-30,40,22,335,27
5877,2024-02-28,4,119,836,19
5878,2024-01-19,11,122,622,3
5879,2024-05-06,2,47,776,50
5880,2024-03-29,21,184,172,36
5881,2024-03-27,21,3,946,28
5882,2024-01-21,19,136,900,11
5883,2024-05-18,2,162,849,12
5884,2024-01-16,17,49,866,4
5885,2024-02-24,9,87,836,46
5886,2024-05-09,1,27,578,1
5887,2024-05-12,14,108,393,9
5888,2024-05-11,11,96,626,23
5889,2024-04-18,3,139,743,39
5890,2024-04-29,16,192,328,14
5891,2024-02-20,45,189,504,12
5892,2024-03-08,39,111,570,12
5893,2024-03-22,16,113,672,10
5894,2024-01-28,12,20,840,4
5895,2024-02-08,21,43,77,20
5896,2024-01-26,40,44,107,30
5897,2024-03-18,24,47,666,44
5898,2024-05-07,32,141,545,10
5899,2024-02-29,28,54,973,30
5900,2024-02-01,46,137,998,10
5901,2024-01-28,3,67,391,46
5902,2024-04-09,12,86,973,32
5903,2024-05-10,3,105,107,6
5904,2024-03-03,18,143,661,1
5905,2024-03-03,21,0,68,44
5906,2024-01-20,30,196,963,46
5907,2024-01-25,22,46,205,13
5908,2024-01-08,31,22,601,47
5909,2024-02-06,6,57,994,33
5910,2024-04-16,47,3,841,11
5911,2024-05-17,4,100,366,34
5912,2024-03-15,34,97,995,25
5913,2024-02-04,34,160,247,31
5914,2024-04-21,12,83,809,28
5915,2024-04-28,19,128,912,22
5916,2024-01-02,17,170,682,45
5917,2024-04-16,5,134,384,5
5918,2024-01-09,45,59,422,13
5919,2024-01-06,31,164,448,27
5920,2024-04-20,40,23,475,43
5921,2024-01-04,38,84,926,9
5922,2024-04-04,13,27,852,31
5923,2024-04-01,36,183,267,23
5924,2024-04-06,17,58,543,13
5925,2024-03-31,43,173,522,33
5926,2024-04-20,11,13,636,39
5927,2024-03-31,46,177,199,3
5928,2024-01-18,6,47,11,25
5929,2024-04-01,1,152,677,23
5930,2024-05-04,13,1,227,24
5931,2024-02-18,48,158,471,42
5932,2024-01-28,16,120,531,38
5933,2024-01-01,37,162,510,28
5934,2024-04-24,1,53,720,24
5935,2024-01-02,34,45,975,28
5936,2024-05-10,38,1,465,29
5937,2024-04-21,40,117,92,29
5938,2024-04-15,2,118,976,33
5939,2024-04-02,44,178,951,23
5940,2024-04-18,21,61,785,46
5941,2024-04-23,32,195,860,23
5942,2024-02-20,1,128,786,49
5943,2024-05-10,38,187,31,18
5944,2024-04-28,7,31,239,14
5945,2024-02-16,15,81,385,21
5946,2024-03-12,48,77,963,6
5947,2024-04-30,7,11,887,28
5948,2024-01-23,40,0,814,35
5949,2024-01-01,20,53,349,25
5950,2024-03-19,28,29,857,42
5951,2024-05-15,45,19,690,11
5952,2024-04-28,23,104,410,46
5953,2024-02-25,0,13,994,21
5954,2024-01-24,39,27,245,18
5955,2024-03-25,9,103,349,20
5956,2024-02-08,15,76,221,42
5957,2024-05-06,22,47,82,15
5958,2024-03-16,20,79,162,18
5959,2024-01-17,5,67,173,32
5960,2024-03-26,47,58,549,21
5961,2024-05-10,34,91,560,35
5962,2024-03-01,44,166,517,39
5963,2024-05-12,15,190,160,22
5964,2024-03-27,34,196,647,13
5965,2024-01-26,42,116,54,39
5966,2024-01-10,13,197,966,24
5967,2024-01-18,40,57,482,17
5968,2024-04-23,14,124,290,25
5969,2024-03-26,29,11,367,33
5970,2024-02-29,16,34,344,9
5971,2024-05-09,15,61,120,31
5972,2024-02-21,35,65,383,10
5973,2024-01-25,43,186,197,20
5974,2024-03-16,8,178,373,25
5975,2024-05-06,24,183,493,11
5976,2024-03-07,22,26,658,39
5977,2024-04-27,37,93,134,46
5978,2024-02-15,23,130,784,45
5979,2024-01-06,39,71,58,28
5980,2024-01-08,29,162,810,47
5981,2024-03-30,42,87,166,21
5982,2024-03-11,0,100,972,13
5983,2024-02-19,10,80,575,2
5984,2024-03-30,43,155,648,41
5985,2024-03-20,31,28,470,27
5986,2024-03-28,0,199,841,31
5987,2024-03-02,0,48,392,43
5988,2024-04-24,29,42,870,2
5989,2024-02-28,25,15,963,16
5990,2024-03-28,32,30,648,38
5991,2024-04-07,44,74,175,6
5992,2024-02-19,44,92,809,31
5993,2024-03-27,0,167,71,48
5994,2024-05-03,12,173,260,31
5995,2024-01-26,27,149,731,28
5996,2024-05-18,9,103,937,14
5997,2024-01-31,34,74,846,20
5998,2024-05-01,45,13,386,41
5999,2024-03-09,26,21,920,36
6000,2024-01-22,29,187,772,25
6001,2024-04-11,27,13,673,24
6002,2024-03-25,39,81,553,13
6003,2024-01-26,46,14,0,34
6004,2024-01-09,29,66,702,18
6005,2024-03-07,42,3,219,46
6006,2024-05-12,0,39,953,39
6007,2024-01-25,32,53,20,21
6008,2024-03-27,0,17,555,38
6009,2024-05-14,49,183,240,26
6010,2024-01-05,2,20,362,1
6011,2024-01-05,48,20,283,32
6012,2024-01-10,26,119,601,14
6013,2024-02-14,40,23,673,18
6014,2024-02-06,23,173,325,13
6015,2024-03-26,48,28,759,16
6016,2024-03-31,27,178,877,11
6017,2024-04-17,38,154,109,3
6018,2024-03-03,3,128,536,44
6019,2024-05-06,29,112,177,2
6020,2024-05-03,43,75,406,22
6021,2024-04-27,0,177,418,50
6022,2024-02-01,9,146,249,2
6023,2024-01-19,6,51,449,46
6024,2024-02-28,7,43,862,29
6025,2024-02-15,18,2,247,3
6026,2024-02-02,37,74,50,8
6027,2024-02-24,38,63,317,27
6028,2024-04-21,29,198,776,16
6029,2024-04-28,23,52,375,31
6030,2024-01-31,5,42,168,47
6031,2024-04-27,47,138,969,15
6032,2024-04-14,21,113,517,8
6033,2024-02-04,9,191,447,34
6034,2024-02-02,25,162,700,3
6035,2024-02-25,14,112,723,11
6036,2024-04-30,14,66,65,12
6037,2024-04-24,13,60,922,25
6038,2024-02-16,5,31,630,6
6039,2024-03-25,35,152,281,23
6040,2024-03-20,49,63,726,45
6041,2024-02-12,19,68,61,9
6042,2024-03-25,32,58,300,43
6043,2024-02-23,22,172,130,18
6044,2024-02-12,0,194,697,50
